id,date,lat,lng,tornado,monthtodatesnowfalli,thunder,meantempi,snow,meanvism,meanwdire,minhumidity,maxvism,since1jancoolingdegreedays,coolingdegreedays,maxdewptm,monthtodatecoolingdegreedays,since1sepheatingdegreedays,precipi,heatingdegreedays,meanpressurem,since1julsnowfallm,monthtodatesnowfallm,precipsource,rain,minwspdm,since1sepcoolingdegreedaysnormal,meanwindspdi,monthtodateheatingdegreedaysnormal,snowfallm,fog,humidity,minwspdi,meanpressurei,gdegreedays,since1julheatingdegreedays,mindewptm,maxwspdi,minpressurem,coolingdegreedaysnormal,maxtempm,minvisi,meanwindspdm,mintempi,maxpressurem,since1sepheatingdegreedaysnormal,hail,meandewptm,maxwspdm,precipm,meantempm,since1julheatingdegreedaysnormal,snowfalli,monthtodateheatingdegreedays,monthtodatecoolingdegreedaysnormal,since1sepcoolingdegreedays,maxpressurei,minvism,minpressurei,maxvisi,heatingdegreedaysnormal,since1jancoolingdegreedaysnormal,snowdepthm,meanwdird,meandewpti,meanvisi,maxhumidity,snowdepthi,mintempm,since1julsnowfalli,maxtempi,maxdewpti,mindewpti

5465,20180530,45.341406701471,-79.218559006677,0,,0,70,0,,Variable,26,,,5,18,,,0.00,0,1015.00,,,Precip24Synop,0,2,,2,,,0,44,1,29.98,20,,8,6,1011,,30,,4,53,1019,,0,13,9,0.0,20,,,,,,30.09,,29.86,,,,,-1,55,,61,,11,,87,65,46

5466,20180531,45.341406701471,-79.218559006677,0,,0,75,0,,Variable,58,,,10,22,,,0.00,0,1007.29,,,Precip24Synop,0,4,,4,,,0,70,2,29.75,25,,17,8,1006,,27,,6,70,1009,,0,19,13,0.0,24,,,,,,29.81,,29.71,,,,,-1,67,,82,,21,,81,71,62

5467,20180601,45.341406701471,-79.218559006677,0,,0,68,0,,Variable,62,,,3,20,,,0.00,0,1010.75,,,Precip24Synop,0,0,,3,,,0,79,0,29.85,18,,8,7,1007,,24,,5,53,1016,,0,16,11,0.0,20,,,,,,30.00,,29.74,,,,,-1,61,,99,,12,,76,67,47

5468,20180602,45.341406701471,-79.218559006677,0,,0,60,0,,Variable,13,,,0,8,,,0.00,5,1017.00,,,Precip24Synop,0,0,,5,,,0,48,0,30.04,10,,0,9,1015,,23,,9,47,1019,,0,5,15,0.0,16,,,,,,30.09,,29.99,,,,,-1,41,,77,,8,,73,46,33

5469,20180604,45.341406701471,-79.218559006677

5470,20180606,45.341406701471,-79.218559006677,0,,0,54,0,,Variable,57,,,0,8,,,0.00,12,1014.75,,,Precip24Synop,0,2,,3,,,0,73,1,29.97,4,,6,5,1012,,15,,4,47,1016,,0,7,7,0.0,12,,,,,,30.01,,29.89,,,,,-1,45,,90,,8,,60,47,43

5471,20180608,45.341406701471,-79.218559006677,0,,0,58,0,,Variable,34,,,0,11,,,0.00,7,1023.63,,,Precip24Synop,0,0,,2,,,0,63,0,30.23,8,,7,8,1021,,23,,3,43,1025,,0,9,13,0.0,14,,,,,,30.28,,30.16,,,,,-1,48,,95,,6,,73,51,44

5472,20140819,43.572378200000,-80.242611000000,0,,0,60,0,,Variable,48,,,0,14,,,0.00,4,,,,3Or6HourObs,0,6,,3,,,0,80,4,,10,,9,5,,,23,,5,48,,,0,12,7,0.0,16,,,,,,,,,,,,,-1,54,,99,,9,,73,58,48

5473,20150415,66.018020000000,-53.588560000000

5474,20150415,43.920210000000,-79.840500000000,0,,0,50,0,24.1,NNW,14,24.1,,0,-2,,,0.00,16,1027.66,,,3Or6HourObs,0,0,,8,,,0,33,0,30.35,0,,-8,14,1024,,15,15.0,12,39,1030,,0,-5,22,0.0,10,,,,,,30.41,24.1,30.26,15.0,,,,344,23,15.0,46,,4,,60,28,18

5475,20150415,45.054966288996,-79.311279296875,0,,0,40,0,14.7,NNW,16,16.0,,0,-4,,,0.00,24,1028.11,,,3Or6HourObs,0,0,,5,,,0,47,0,30.36,0,,-8,12,1024,,13,9.0,7,25,1031,,0,-6,18,0.0,5,,,,,,30.44,14.5,30.24,10.0,,,,345,22,9.1,93,,-3,,56,25,18

5476,20150420,42.936330000000,-79.243190000000,0,,0,56,0,,Variable,75,,,0,12,,,0.00,10,998.75,,,Precip24Synop,0,13,,8,,,0,82,8,29.49,6,,7,17,996,,18,,13,49,1003,,0,9,28,0.0,13,,,,,,29.62,,29.40,,,,,-1,48,,86,,9,,65,54,45

5477,20150422,44.875928602372,-78.392579555512,0,,0,37,0,,SW,65,,,0,2,,,0.39,28,1000.83,,,Precip6GroupSynop,0,0,,3,,,0,92,0,29.56,0,,-2,8,1000,,6,,5,31,1003,,0,0,13,10.0,3,,,,,,29.62,,29.52,,,,,214,33,,100,,0,,43,35,28

5478,20150422,43.920200000000,-79.840730000000,0,,0,40,1,23.5,WSW,51,24.1,,0,2,,,0.02,25,1002.72,,,Precip6GroupSynop,1,7,,12,,,0,71,5,29.61,0,,-5,28,1001,,8,10.0,20,33,1007,,0,-1,44,0.4,4,,,,,,29.74,16.1,29.57,15.0,,,,255,31,14.7,87,,1,,47,36,23

5479,20150418,43.920200000000,-79.840730000000,0,,0,57,0,24.1,NW,16,24.1,,0,7,,,0.00,8,1017.32,,,3Or6HourObs,0,0,,10,,,0,46,0,30.05,7,,-3,28,1014,,20,15.0,15,46,1023,,0,2,44,0.0,14,,,,,,30.22,24.1,29.95,15.0,,,,324,35,15.0,76,,8,,68,45,27

5480,20150425,44.904100000000,-79.448220000000,0,,0,36,0,14.7,NW,29,16.0,,0,-3,,,0.00,28,1013.52,,,3Or6HourObs,0,0,,5,,,0,62,0,29.93,0,,-6,14,1010,,11,9.0,7,21,1017,,0,-4,22,0.0,2,,,,,,30.04,14.5,29.83,10.0,,,,320,24,9.1,100,,-6,,52,27,21

5481,20150427,44.904100000000,-79.448220000000,0,,0,44,0,14.6,NNW,39,16.0,,0,3,,,0.00,21,1011.89,,,3Or6HourObs,1,6,,8,,,0,76,4,29.89,0,,0,13,1010,,12,9.0,13,35,1017,,0,1,20,0.0,6,,,,,,30.04,14.5,29.83,10.0,,,,343,35,9.1,93,,1,,53,37,32

5482,20150425,44.909420000000,-79.449620000000,0,,0,36,0,14.7,NW,29,16.0,,0,-3,,,0.00,28,1013.52,,,3Or6HourObs,0,0,,5,,,0,62,0,29.93,0,,-6,14,1010,,11,9.0,7,21,1017,,0,-4,22,0.0,2,,,,,,30.04,14.5,29.83,10.0,,,,320,24,9.1,100,,-6,,52,27,21

5483,20150428,45.410980000000,-79.288330000000,0,,0,49,0,,Variable,29,,,0,4,,,0.00,16,1016.75,,,Precip24Synop,0,4,,4,,,0,53,2,30.03,0,,1,9,1015,,18,,6,34,1018,,0,2,15,0.0,10,,,,,,30.08,,29.97,,,,,-1,36,,72,,1,,65,39,34

5484,20150429,44.875928602372,-78.392579555512,0,,0,52,0,,North,19,,,0,7,,,0.00,13,1008.10,,,3Or6HourObs,0,0,,2,,,0,63,0,29.77,2,,-0,8,1006,,21,,3,34,1011,,0,3,13,0.0,11,,,,,,29.85,,29.70,,,,,10,38,,98,,1,,70,45,32

5485,20150429,43.920210000000,-79.840500000000,0,,0,54,0,24.1,NW,30,24.1,,0,6,,,0.00,10,1009.55,,,3Or6HourObs,0,4,,8,,,0,56,2,29.82,4,,2,13,1007,,20,15.0,12,41,1013,,0,4,20,0.0,12,,,,,,29.91,24.1,29.73,15.0,,,,307,40,15.0,81,,5,,68,44,36

5486,20150430,43.013450000000,-81.249530000000,0,,0,44,0,,Variable,67,,,0,8,,,0.00,22,1010.50,,,Precip24Synop,0,,,,,,0,77,,29.84,0,,2,,1008,,12,,,36,1013,,0,5,,0.0,6,,,,,,29.91,,29.78,,,,,-1,40,,90,,2,,54,46,36

5487,20150501,43.924160000000,-79.839570000000,0,,0,58,0,24.1,North,25,24.1,,0,6,,,0.00,8,1015.66,,,3Or6HourObs,0,6,,8,,,0,51,4,30.00,8,,1,15,1014,,21,15.0,14,45,1017,,0,4,24,0.0,14,,,,,,30.04,24.1,29.95,15.0,,,,350,40,15.0,76,,7,,70,43,34

5488,20150501,45.410980000000,-79.288330000000,0,,0,52,0,,Variable,19,,,0,6,,,0.00,13,1017.25,,,Precip24Synop,0,0,,3,,,0,46,0,30.04,2,,2,9,1017,,21,,5,36,1018,,0,3,15,0.0,11,,,,,,30.06,,30.02,,,,,-1,37,,84,,2,,70,42,35

5489,20150502,45.410980000000,-79.288330000000,0,,0,49,0,,Variable,19,,,0,4,,,0.00,16,1017.50,,,Precip24Synop,0,2,,3,,,0,50,1,30.05,0,,0,10,1016,,19,,4,32,1018,,0,2,17,0.0,10,,,,,,30.07,,30.01,,,,,-1,34,,82,,0,,67,39,32

5490,20150503,45.460250000000,-79.248970000000,0,,0,56,0,,Variable,16,,,0,6,,,0.00,10,1016.75,,,Precip24Synop,0,2,,2,,,0,45,1,30.03,6,,2,8,1016,,24,,3,38,1017,,0,3,13,0.0,12,,,,,,30.04,,30.02,,,,,-1,38,,78,,3,,76,43,36

5491,20150428,45.217890000000,-79.317930000000,0,,0,49,0,,Variable,29,,,0,4,,,0.00,16,1016.75,,,Precip24Synop,0,4,,4,,,0,53,2,30.03,0,,1,9,1015,,18,,6,34,1018,,0,2,15,0.0,10,,,,,,30.08,,29.97,,,,,-1,36,,72,,1,,65,39,34

5492,20150302,45.044790000000,-79.306980000000,0,,0,15,1,9.5,West,43,16.0,,0,-7,,,0.00,50,1021.86,,,3Or6HourObs,0,0,,8,,,0,77,0,30.18,0,,-20,20,1018,,-5,1.2,13,-2,1029,,0,-11,32,0.0,-9,,,,,,30.39,2.0,30.06,10.0,,,,269,12,5.9,100,,-19,,22,19,-4

5493,20150504,45.421800000000,-79.259150000000,0,,0,58,0,,Variable,47,,,0,12,,,0.00,7,1017.75,,,Precip24Synop,0,2,,3,,,0,73,1,30.06,8,,6,8,1016,,21,,4,47,1020,,0,9,13,0.0,14,,,,,,30.13,,30.01,,,,,-1,48,,87,,8,,69,53,43

5494,20150505,45.216570903623,-78.937454223633,0,,0,54,0,,Variable,24,,,0,8,,,0.00,12,1026.25,,,Precip24Synop,0,2,,2,,,0,58,1,30.31,4,,2,4,1024,,18,,3,43,1028,,0,5,6,0.0,12,,,,,,30.36,,30.25,,,,,-1,41,,91,,6,,65,47,36

5495,20150502,43.013450000000,-81.249530000000,0,,0,54,0,,Variable,24,,,0,4,,,0.00,12,1017.50,,,Precip24Synop,0,,,,,,0,48,,30.05,4,,2,,1016,,21,,,38,1019,,0,4,,0.0,12,,,,,,30.09,,30.01,,,,,-1,39,,70,,3,,70,40,36

5496,20150506,45.026950000000,-79.321290000000,0,,0,54,0,14.1,South,11,16.0,,0,7,,,0.00,12,1024.80,,,3Or6HourObs,0,0,,2,,,0,54,0,30.27,4,,-1,12,1022,,23,5.0,4,33,1027,,0,3,18,0.0,12,,,,,,30.33,8.0,30.19,10.0,,,,190,37,8.7,100,,0,,74,45,30

5497,20060515,45.079170000000,-79.357170000000,0,,0,54,0,,Variable,73,,,0,11,,,0.00,11,1015.75,,,Precip24Synop,0,6,,4,,,0,84,4,30.01,4,,10,7,1013,,15,,6,51,1018,,0,10,11,0.0,12,,,,,,30.08,,29.91,,,,,-1,51,,90,,10,,59,52,50

5498,20150501,45.329913955269,-79.016600847244,0,,0,52,0,,Variable,19,,,0,6,,,0.00,13,1017.25,,,Precip24Synop,0,0,,3,,,0,46,0,30.04,2,,2,9,1017,,21,,5,36,1018,,0,3,15,0.0,11,,,,,,30.06,,30.02,,,,,-1,37,,84,,2,,70,42,35

5499,20150502,45.329913955269,-79.016600847244,0,,0,49,0,,Variable,19,,,0,4,,,0.00,16,1017.50,,,Precip24Synop,0,2,,3,,,0,50,1,30.05,0,,0,10,1016,,19,,4,32,1018,,0,2,17,0.0,10,,,,,,30.07,,30.01,,,,,-1,34,,82,,0,,67,39,32

5500,20150503,45.329913955269,-79.016600847244,0,,0,56,0,,Variable,16,,,0,6,,,0.00,10,1016.75,,,Precip24Synop,0,2,,2,,,0,45,1,30.03,6,,2,8,1016,,24,,3,38,1017,,0,3,13,0.0,12,,,,,,30.04,,30.02,,,,,-1,38,,78,,3,,76,43,36

5501,20150504,45.329913955269,-79.016600847244,0,,0,58,0,,Variable,47,,,0,12,,,0.00,7,1017.75,,,Precip24Synop,0,2,,3,,,0,73,1,30.06,8,,6,8,1016,,21,,4,47,1020,,0,9,13,0.0,14,,,,,,30.13,,30.01,,,,,-1,48,,87,,8,,69,53,43

5502,20150505,45.329913955269,-79.016600847244,0,,0,54,0,,Variable,24,,,0,8,,,0.00,12,1026.25,,,Precip24Synop,0,2,,2,,,0,58,1,30.31,4,,2,4,1024,,18,,3,43,1028,,0,5,6,0.0,12,,,,,,30.36,,30.25,,,,,-1,41,,91,,6,,65,47,36

5503,20150506,45.329913955269,-79.016600847244,0,,0,52,0,,Variable,13,,,0,7,,,0.00,12,1026.25,,,Precip24Synop,0,2,,2,,,0,51,1,30.31,2,,-1,5,1023,,22,,2,33,1028,,0,3,7,0.0,11,,,,,,30.35,,30.22,,,,,-1,36,,88,,0,,73,44,30

5504,20150507,45.341406701471,-79.218559006677,0,,0,55,0,,Variable,21,,,0,8,,,0.00,10,1022.00,,,Precip24Synop,0,0,,1,,,0,53,0,30.19,5,,3,6,1019,,24,,2,36,1024,,0,6,9,0.0,12,,,,,,30.24,,30.09,,,,,-1,43,,85,,2,,75,47,38

5505,20150507,45.329913955269,-79.016600847244,0,,0,55,0,,Variable,21,,,0,8,,,0.00,10,1022.00,,,Precip24Synop,0,0,,1,,,0,53,0,30.19,5,,3,6,1019,,24,,2,36,1024,,0,6,9,0.0,12,,,,,,30.24,,30.09,,,,,-1,43,,85,,2,,75,47,38

5506,20150505,42.965980000000,-81.606420000000,0,,0,52,0,,Variable,52,,,0,10,,,0.00,14,1025.75,,,Precip24Synop,0,,,,,,0,68,,30.28,2,,3,,1024,,14,,,46,1027,,0,7,,0.0,11,,,,,,30.32,,30.23,,,,,-1,44,,79,,8,,57,49,38

5507,20150508,43.265657375343,-80.321351087730

5508,20150508,43.472680000000,-80.609520000000,0,,0,68,0,14.7,SSW,21,16.0,,2,15,,,0.00,0,1017.02,,,3Or6HourObs,0,0,,6,,,0,58,0,30.04,18,,9,22,1015,,30,9.0,9,49,1018,,0,12,35,0.0,20,,,,,,30.07,14.5,29.97,10.0,,,,202,53,9.1,94,,9,,86,59,48

5509,20150508,43.484010332444,-80.608706474304,0,,0,68,0,14.7,SSW,21,16.0,,2,15,,,0.00,0,1017.02,,,3Or6HourObs,0,0,,6,,,0,58,0,30.04,18,,9,22,1015,,30,9.0,9,49,1018,,0,12,35,0.0,20,,,,,,30.07,14.5,29.97,10.0,,,,202,53,9.1,94,,9,,86,59,48

5510,20150508,43.485680000000,-80.615330000000,0,,0,68,0,14.7,SSW,21,16.0,,2,15,,,0.00,0,1017.02,,,3Or6HourObs,0,0,,6,,,0,58,0,30.04,18,,9,22,1015,,30,9.0,9,49,1018,,0,12,35,0.0,20,,,,,,30.07,14.5,29.97,10.0,,,,202,53,9.1,94,,9,,86,59,48

5511,20150425,45.320409451850,-79.066371917725,0,,0,34,0,,Variable,27,,,0,-4,,,0.00,30,1014.75,,,Precip24Synop,0,2,,2,,,0,52,1,29.97,0,,-6,6,1012,,10,,3,20,1017,,0,-5,9,0.0,2,,,,,,30.05,,29.87,,,,,-1,24,,77,,-6,,51,25,21

5512,20150503,45.320409451850,-79.066371917725,0,,0,56,0,,Variable,16,,,0,6,,,0.00,10,1016.75,,,Precip24Synop,0,2,,2,,,0,45,1,30.03,6,,2,8,1016,,24,,3,38,1017,,0,3,13,0.0,12,,,,,,30.04,,30.02,,,,,-1,38,,78,,3,,76,43,36

5513,20150403,45.322099257894,-79.061479568481,0,,0,39,0,,Variable,32,,,0,1,,,0.00,26,1010.00,,,Precip24Synop,0,2,,2,,,0,68,1,29.83,0,,-3,7,1008,,8,,4,31,1011,,0,-2,11,0.0,4,,,,,,29.86,,29.78,,,,,-1,29,,96,,0,,47,33,26

5514,20150508,45.329913955269,-79.016600847244,0,,0,66,0,,Variable,23,,,0,13,,,0.00,0,1017.50,,,Precip24Synop,0,4,,3,,,0,54,2,30.05,16,,8,8,1016,,29,,5,49,1018,,0,11,13,0.0,18,,,,,,30.08,,30.01,,,,,-1,51,,87,,9,,85,55,47

5515,20150509,45.329913955269,-79.016600847244,0,,0,67,0,,Variable,39,,,2,16,,,0.00,0,1018.50,,,Precip24Synop,0,2,,2,,,0,68,1,30.08,17,,13,5,1018,,28,,3,55,1020,,0,14,7,0.0,20,,,,,,30.11,,30.06,,,,,-1,58,,85,,13,,83,61,55

5516,20150510,45.914210000000,-82.462770000000,0,,0,46,0,13.5,NE,66,14.5,,0,8,,,0.02,19,1021.75,,,Precip6GroupSynop,1,11,,11,,,0,88,7,30.18,0,,3,18,1020,,10,5.0,17,42,1024,,0,6,30,0.4,8,,,,,,30.24,8.0,30.12,9.0,,,,37,44,8.4,100,,5,,50,46,37

5517,20150510,45.906540000000,-82.461480000000,0,,0,46,0,13.5,NE,66,14.5,,0,8,,,0.02,19,1021.75,,,Precip6GroupSynop,1,11,,11,,,0,88,7,30.18,0,,3,18,1020,,10,5.0,17,42,1024,,0,6,30,0.4,8,,,,,,30.24,8.0,30.12,9.0,,,,37,44,8.4,100,,5,,50,46,37

5518,20150509,44.996980000000,-79.298960000000,0,,1,70,0,13.0,South,31,16.0,,5,19,,,0.04,0,1016.66,,,Precip6GroupSynop,1,0,,4,,,0,77,0,30.03,20,,13,18,1015,,29,1.0,6,56,1018,,0,16,30,1.0,21,,,,,,30.08,1.6,29.98,10.0,,,,188,61,8.1,100,,13,,84,66,55

5519,20150510,45.329913955269,-79.016600847244,0,,0,60,0,,Variable,68,,,0,16,,,0.00,4,1020.25,,,Precip24Synop,0,4,,3,,,0,83,2,30.13,10,,9,8,1019,,17,,5,51,1021,,0,13,13,0.0,16,,,,,,30.15,,30.08,,,,,-1,55,,90,,11,,63,61,48

5520,20150426,44.114740000000,-77.450600000000,0,,0,46,0,24.1,NW,52,24.1,,0,5,,,0.00,20,1008.74,,,3Or6HourObs,0,0,,6,,,0,66,0,29.79,0,,0,12,1008,,11,15.0,9,39,1010,,0,2,18,0.0,8,,,,,,29.83,24.1,29.76,15.0,,,,312,35,15.0,81,,4,,52,41,32

5521,20150512,45.216570903623,-78.937454223633,0,,0,54,0,,Variable,63,,,0,14,,,0.00,10,1010.25,,,Precip24Synop,0,13,,7,,,0,75,8,29.84,4,,5,12,1007,,15,,12,44,1014,,0,8,18,0.0,12,,,,,,29.95,,29.74,,,,,-1,46,,88,,7,,59,56,41

5522,20150513,45.421800000000,-79.259150000000,0,,0,47,0,,Variable,25,,,0,3,,,0.00,18,1024.75,,,Precip24Synop,0,7,,4,,,0,54,5,30.26,0,,-3,9,1018,,14,,7,40,1029,,0,0,15,0.0,8,,,,,,30.38,,30.07,,,,,-1,33,,87,,4,,57,38,27

5523,20150512,45.914210000000,-82.462770000000,0,,0,46,0,9.6,West,76,14.5,,0,11,,,0.16,19,1010.35,,,Precip6GroupSynop,1,6,,13,,,1,91,4,29.84,0,,3,25,1002,,11,0.4,21,40,1020,,0,6,41,4.0,8,,,,,,30.12,0.6,29.60,9.0,,,,279,43,6.0,100,,4,,52,52,37

5524,20150512,45.329913955269,-79.016600847244,0,,0,54,0,,Variable,63,,,0,14,,,0.00,10,1010.25,,,Precip24Synop,0,13,,7,,,0,75,8,29.84,4,,5,12,1007,,15,,12,44,1014,,0,8,18,0.0,12,,,,,,29.95,,29.74,,,,,-1,46,,88,,7,,59,56,41

5525,20150513,45.329913955269,-79.016600847244,0,,0,47,0,,Variable,25,,,0,3,,,0.00,18,1024.75,,,Precip24Synop,0,7,,4,,,0,54,5,30.26,0,,-3,9,1018,,14,,7,40,1029,,0,0,15,0.0,8,,,,,,30.38,,30.07,,,,,-1,33,,87,,4,,57,38,27

5526,20150514,45.329913955269,-79.016600847244,0,,0,44,0,,Variable,15,,,0,2,,,0.00,22,1030.75,,,Precip24Synop,0,0,,2,,,0,52,0,30.45,0,,-4,8,1027,,16,,3,26,1033,,0,-2,13,0.0,6,,,,,,30.52,,30.34,,,,,-1,29,,91,,-3,,62,35,24

5527,20150516,45.251790000000,-75.632130000000,0,,0,62,0,23.8,SSW,63,24.1,,0,16,,,0.00,2,1017.36,,,3Or6HourObs,1,0,,4,,,0,78,0,30.05,12,,8,8,1016,,21,10.0,6,55,1019,,0,13,13,0.0,16,,,,,,30.10,16.1,30.01,15.0,,,,197,56,14.8,94,,12,,70,61,46

5528,20150517,45.216570903623,-78.937454223633,0,,0,54,0,,Variable,42,,,0,12,,,0.00,11,1022.25,,,Precip24Synop,0,0,,1,,,0,65,0,30.19,4,,3,5,1020,,25,,2,36,1024,,0,9,7,0.0,12,,,,,,30.24,,30.12,,,,,-1,49,,90,,2,,77,54,38

5529,20150517,45.079170000000,-79.357170000000,0,,0,54,0,,Variable,42,,,0,12,,,0.00,11,1022.25,,,Precip24Synop,0,0,,1,,,0,65,0,30.19,4,,3,5,1020,,25,,2,36,1024,,0,9,7,0.0,12,,,,,,30.24,,30.12,,,,,-1,49,,90,,2,,77,54,38

5530,20150517,45.914210000000,-82.462770000000,0,,0,58,0,14.3,SE,43,14.5,,0,17,,,0.00,6,1019.12,,,3Or6HourObs,0,4,,6,,,0,82,2,30.10,8,,6,15,1014,,24,7.0,10,41,1021,,0,12,24,0.0,14,,,,,,30.17,11.3,29.94,9.0,,,,137,53,8.9,100,,5,,76,63,43

5531,20150516,45.813950000000,-82.567950000000,0,,0,54,0,8.9,West,59,14.5,,0,11,,,0.01,11,1017.61,,,Precip6GroupSynop,0,0,,4,,,1,93,0,30.05,4,,7,10,1015,,18,0.2,7,44,1021,,0,9,17,0.2,12,,,,,,30.15,0.4,29.96,9.0,,,,262,47,5.5,100,,7,,64,52,45

5532,20150518,45.206835749185,-79.108085632324,0,,0,68,0,,Variable,48,,,4,16,,,0.00,0,1015.75,,,Precip24Synop,0,0,,3,,,0,61,0,30.01,18,,13,9,1013,,26,,5,59,1019,,0,14,15,0.0,20,,,,,,30.09,,29.93,,,,,-1,58,,72,,15,,79,62,55

5533,20150518,45.202239693590,-79.106712341309,0,,0,68,0,,Variable,48,,,4,16,,,0.00,0,1015.75,,,Precip24Synop,0,0,,3,,,0,61,0,30.01,18,,13,9,1013,,26,,5,59,1019,,0,14,15,0.0,20,,,,,,30.09,,29.93,,,,,-1,58,,72,,15,,79,62,55

5534,20150517,45.421800000000,-79.259150000000,0,,0,54,0,,Variable,42,,,0,12,,,0.00,11,1022.25,,,Precip24Synop,0,0,,1,,,0,65,0,30.19,4,,3,5,1020,,25,,2,36,1024,,0,9,7,0.0,12,,,,,,30.24,,30.12,,,,,-1,49,,90,,2,,77,54,38

5535,20150518,45.421800000000,-79.259150000000,0,,0,68,0,,Variable,48,,,4,16,,,0.00,0,1015.75,,,Precip24Synop,0,0,,3,,,0,61,0,30.01,18,,13,9,1013,,26,,5,59,1019,,0,14,15,0.0,20,,,,,,30.09,,29.93,,,,,-1,58,,72,,15,,79,62,55

5536,20150511,45.041650000000,-79.251370000000,0,,1,59,0,8.6,ESE,83,16.0,,0,18,,,0.24,6,1014.61,,,Precip6GroupSynop,1,4,,5,,,0,94,2,29.96,9,,10,14,1006,,20,1.5,9,50,1019,,0,13,22,6.0,15,,,,,,30.10,2.4,29.72,10.0,,,,102,55,5.3,100,,10,,68,64,50

5537,20150518,45.914210000000,-82.462770000000,0,,0,66,0,8.1,South,46,14.5,,2,17,,,0.28,0,1011.67,,,Precip6GroupSynop,1,6,,13,,,1,86,4,29.88,16,,8,23,1008,,25,0.1,22,53,1013,,0,14,37,7.0,19,,,,,,29.93,0.2,29.78,9.0,,,,187,57,5.0,100,,12,,78,63,46

5538,20150517,45.329913955269,-79.016600847244,0,,0,54,0,,Variable,42,,,0,12,,,0.00,11,1022.25,,,Precip24Synop,0,0,,1,,,0,65,0,30.19,4,,3,5,1020,,25,,2,36,1024,,0,9,7,0.0,12,,,,,,30.24,,30.12,,,,,-1,49,,90,,2,,77,54,38

5539,20150518,45.320409451850,-79.066371917725,0,,0,68,0,,Variable,48,,,4,16,,,0.00,0,1015.75,,,Precip24Synop,0,0,,3,,,0,61,0,30.01,18,,13,9,1013,,26,,5,59,1019,,0,14,15,0.0,20,,,,,,30.09,,29.93,,,,,-1,58,,72,,15,,79,62,55

5540,20150514,44.909420000000,-79.449620000000,0,,0,45,0,14.7,WNW,14,16.0,,0,4,,,0.00,20,1029.59,,,3Or6HourObs,0,0,,2,,,0,60,0,30.41,0,,-5,12,1025,,17,9.0,4,27,1032,,0,-1,18,0.0,8,,,,,,30.49,14.5,30.28,10.0,,,,291,31,9.1,100,,-2,,63,39,23

5541,20150526,45.914210000000,-82.462770000000,0,,0,68,0,13.3,South,59,14.5,,2,17,,,0.28,0,1011.31,,,Precip6GroupSynop,1,6,,9,,,0,90,4,29.87,18,,12,18,1008,,25,3.0,14,57,1014,,0,15,30,7.0,20,,,,,,29.96,4.8,29.75,9.0,,,,172,58,8.2,100,,14,,78,63,54

5542,20150525,45.813950000000,-82.567950000000,0,,0,57,0,7.6,SE,52,14.5,,0,16,,,0.51,8,1012.86,,,Precip6GroupSynop,1,4,,7,,,0,96,2,29.91,7,,7,18,1008,,17,1.2,11,51,1019,,0,13,30,13.0,14,,,,,,30.09,2.0,29.76,9.0,,,,132,55,4.7,100,,11,,62,61,44

5543,20150527,45.329913955269,-79.016600847244,0,,0,71,0,,Variable,44,,,6,17,,,0.00,0,1013.25,,,Precip24Synop,0,7,,5,,,0,68,5,29.92,21,,14,14,1013,,25,,8,64,1013,,0,16,22,0.0,22,,,,,,29.93,,29.91,,,,,-1,60,,84,,18,,78,62,58

5544,20150527,45.327990000000,-79.066110000000,0,,0,71,0,,Variable,44,,,6,17,,,0.00,0,1013.25,,,Precip24Synop,0,7,,5,,,0,68,5,29.92,21,,14,14,1013,,25,,8,64,1013,,0,16,22,0.0,22,,,,,,29.93,,29.91,,,,,-1,60,,84,,18,,78,62,58

5545,20150527,45.914210000000,-82.462770000000,0,,0,62,0,11.9,SSW,57,14.5,,0,16,,,0.01,4,1008.64,,,Precip6GroupSynop,1,13,,14,,,0,92,8,29.79,12,,10,23,1006,,22,0.8,22,51,1016,,0,14,37,0.2,16,,,,,,29.99,1.2,29.72,9.0,,,,211,57,7.4,100,,11,,72,61,50

5546,20150525,45.079170000000,-79.357170000000,0,,0,58,0,,Variable,73,,,0,16,,,0.00,7,1017.75,,,Precip24Synop,0,2,,1,,,0,84,1,30.06,8,,9,2,1014,,18,,2,53,1021,,0,13,4,0.0,14,,,,,,30.15,,29.94,,,,,-1,56,,90,,11,,65,62,48

5547,20150529,45.216570903623,-78.937454223633,0,,0,62,0,,Variable,34,,,0,12,,,0.00,4,1023.00,,,Precip24Synop,0,2,,2,,,0,58,1,30.21,12,,9,6,1018,,25,,3,48,1026,,0,11,9,0.0,16,,,,,,30.29,,30.06,,,,,-1,52,,90,,9,,77,54,48

5548,20150420,44.399690000000,-77.850380000000

5549,20150528,45.329913955269,-79.016600847244,0,,0,60,0,,Variable,49,,,0,12,,,0.00,5,1022.25,,,Precip24Synop,0,2,,5,,,0,64,1,30.19,10,,9,9,1016,,21,,8,51,1026,,0,11,15,0.0,16,,,,,,30.29,,30.00,,,,,-1,52,,81,,10,,70,54,49

