id,date,lat,lng,tornado,monthtodatesnowfalli,thunder,meantempi,snow,meanvism,meanwdire,minhumidity,maxvism,since1jancoolingdegreedays,coolingdegreedays,maxdewptm,monthtodatecoolingdegreedays,since1sepheatingdegreedays,precipi,heatingdegreedays,meanpressurem,since1julsnowfallm,monthtodatesnowfallm,precipsource,rain,minwspdm,since1sepcoolingdegreedaysnormal,meanwindspdi,monthtodateheatingdegreedaysnormal,snowfallm,fog,humidity,minwspdi,meanpressurei,gdegreedays,since1julheatingdegreedays,mindewptm,maxwspdi,minpressurem,coolingdegreedaysnormal,maxtempm,minvisi,meanwindspdm,mintempi,maxpressurem,since1sepheatingdegreedaysnormal,hail,meandewptm,maxwspdm,precipm,meantempm,since1julheatingdegreedaysnormal,snowfalli,monthtodateheatingdegreedays,monthtodatecoolingdegreedaysnormal,since1sepcoolingdegreedays,maxpressurei,minvism,minpressurei,maxvisi,heatingdegreedaysnormal,since1jancoolingdegreedaysnormal,snowdepthm,meanwdird,meandewpti,meanvisi,maxhumidity,snowdepthi,mintempm,since1julsnowfalli,maxtempi,maxdewpti,mindewpti

1699,20100826,45.341406701471,-79.218559006677

1700,20100828,45.341406701471,-79.218559006677

1701,20100829,45.341406701471,-79.218559006677

1702,20100830,44.732543258015,-79.730671942234

1703,20100830,45.341406701471,-79.218559006677

1704,20100830,43.883936000000,-79.037066000000

1705,20100831,45.341406701471,-79.218559006677

1706,20100701,43.674824840428,-79.498958587647

1707,20100318,44.012810058095,-79.215116500855

1708,20100401,44.012810058095,-79.215116500855

1709,20100911,45.392400258679,-75.511296987534

1710,20101007,44.732543258015,-79.730671942234

1711,20100715,43.834526782237,-79.628906250000

1712,20101014,44.328268953872,-79.832410812378

1713,20100518,44.004780000000,-79.681970000000

1714,20110402,44.834238500000,-76.538133000000

1715,20110409,43.165889521277,-80.306024551392

1716,20110412,45.194770311291,-79.125509262085

1717,20110430,44.385710091858,-78.330459594727

1718,20110423,44.119141516437,-76.508789062500

1719,20090611,45.341406701471,-79.218559006677

1720,20090612,45.341406701471,-79.218559006677

1721,20090612,44.146342500000,-80.926433500000

1722,20090612,44.126792000000,-78.948383777778

1723,20090613,44.126792000000,-78.948383777778

1724,20090614,44.290281500000,-76.718077500000

1725,20090614,45.341406701471,-79.218559006677

1726,20090614,45.341406701471,-79.218559006677

1727,20090614,45.341406701471,-79.218559006677

1728,20090614,44.126792000000,-78.948383777778

1729,20090615,45.341406701471,-79.218559006677

1730,20090615,44.126792000000,-78.948383777778

1731,20090616,44.076840613861,-78.984303162449

1732,20090616,45.341406701471,-79.218559006677

1733,20090617,45.341406701471,-79.218559006677

1734,20090619,45.341406701471,-79.218559006677

1735,20090620,43.422917986115,-79.847216606140

1736,20090620,45.341406701471,-79.218559006677

1737,20090621,45.341406701471,-79.218559006677

1738,20090623,42.971859468482,-81.342662837478

1739,20090622,45.341406701471,-79.218559006677

1740,20090623,45.341406701471,-79.218559006677

1741,20090624,45.341406701471,-79.218559006677

1742,20090605,44.726304000000,-80.045775000000

1743,20090625,44.117992568757,-78.768755740741

1744,20090625,45.341406701471,-79.218559006677

1745,20090626,45.341406701471,-79.218559006677

1746,20090627,44.076840613861,-78.984303162449

1747,20090627,43.422917986115,-79.847216606140

1748,20090628,45.341406701471,-79.218559006677

1749,20090629,45.341406701471,-79.218559006677

1750,20090630,45.341406701471,-79.218559006677

1751,20090521,44.193380550926,-76.979186451854

1752,20090627,43.766666666667,-79.400000000000

1753,20090704,45.341406701471,-79.218559006677

1754,20090704,44.772683000000,-76.117328000000

1755,20090627,44.772683000000,-76.117328000000

1756,20090619,44.126792000000,-78.948383777778

1757,20090707,45.341406701471,-79.218559006677

1758,20090709,45.341406701471,-79.218559006677

1759,20090624,43.389849000000,-80.491290000000

1760,20090626,43.389849000000,-80.491290000000

1761,20090605,43.389849000000,-80.491290000000

1762,20090619,43.389849000000,-80.491290000000

1763,20090710,45.341406701471,-79.218559006677

1764,20090711,45.341406701471,-79.218559006677

1765,20090712,45.341406701471,-79.218559006677

1766,20090606,44.560056310964,-76.546109638889

1767,20090612,44.560056310964,-76.546109638889

1768,20090713,44.540573500000,-80.764595000000

1769,20090714,43.783333333333,-79.116666666600

1770,20090515,44.004780000000,-79.681970000000

1771,20090521,44.004780000000,-79.681970000000

1772,20090523,44.004780000000,-79.681970000000

1773,20090530,44.004780000000,-79.681970000000

1774,20090604,44.004780000000,-79.681970000000

1775,20090606,44.004780000000,-79.681970000000

1776,20090610,44.004780000000,-79.681970000000

1777,20090608,44.004780000000,-79.681970000000

1778,20090620,44.004780000000,-79.681970000000

1779,20090712,45.341406701471,-79.218559006677

1780,20090713,45.341406701471,-79.218559006677

1781,20090714,45.341406701471,-79.218559006677

1782,20090710,44.866666666667,-79.816666666660

1783,20090716,45.341406701471,-79.218559006677

1784,20090719,45.341406701471,-79.218559006677

1785,20090720,45.341406701471,-79.218559006677

1786,20090720,44.560056310964,-76.546109638889

1787,20090718,44.919648396318,-79.719872142650

1788,20090721,45.341406701471,-79.218559006677

1789,20090722,45.341406701471,-79.218559006677

1790,20090717,45.560083500000,-77.252309000000

1791,20090704,46.591672019802,-81.000638111111

1792,20090717,45.581474000000,-77.242581000000

1793,20090723,45.341406701471,-79.218559006677

1794,20090708,44.126792000000,-78.948383777778

1795,20090710,44.126792000000,-78.948383777778

1796,20090523,43.672154562890,-79.482158748473

1797,20090619,43.672154562890,-79.482158748473

1798,20090626,43.672154562890,-79.482158748473

1799,20090627,43.672154562890,-79.482158748473

1800,20090628,43.672154562890,-79.482158748473

1801,20090510,43.828504000000,-79.142127500000

1802,20090514,43.828504000000,-79.142127500000

1803,20090529,43.828504000000,-79.142127500000

1804,20090531,43.828504000000,-79.142127500000

1805,20090531,43.828504000000,-79.142127500000

1806,20090601,43.828504000000,-79.142127500000

1807,20090602,43.828504000000,-79.142127500000

1808,20090603,43.828504000000,-79.142127500000

1809,20090604,43.828504000000,-79.142127500000

1810,20090605,43.828504000000,-79.142127500000

1811,20090605,43.828504000000,-79.142127500000

1812,20090605,43.828504000000,-79.142127500000

1813,20090605,43.828504000000,-79.142127500000

1814,20090605,43.828504000000,-79.142127500000

1815,20090606,43.828504000000,-79.142127500000

1816,20090606,43.828504000000,-79.142127500000

1817,20090606,43.828504000000,-79.142127500000

1818,20090609,43.828504000000,-79.142127500000

1819,20090611,43.828504000000,-79.142127500000

1820,20090612,43.828504000000,-79.142127500000

1821,20090612,43.828504000000,-79.142127500000

1822,20090612,43.828504000000,-79.142127500000

1823,20090612,43.828504000000,-79.142127500000

1824,20090613,43.828504000000,-79.142127500000

1825,20090613,43.828504000000,-79.142127500000

1826,20090613,43.828504000000,-79.142127500000

1827,20090614,43.828504000000,-79.142127500000

1828,20090614,43.828504000000,-79.142127500000

1829,20090614,43.828504000000,-79.142127500000

1830,20090614,43.828504000000,-79.142127500000

1831,20090614,43.828504000000,-79.142127500000

1832,20090615,43.828504000000,-79.142127500000

1833,20090615,43.828504000000,-79.142127500000

1834,20090615,43.828504000000,-79.142127500000

1835,20090615,43.828504000000,-79.142127500000

1836,20090615,43.828504000000,-79.142127500000

1837,20090615,43.828504000000,-79.142127500000

1838,20090616,43.828504000000,-79.142127500000

1839,20090616,43.828504000000,-79.142127500000

1840,20090616,43.828504000000,-79.142127500000

1841,20090616,43.828504000000,-79.142127500000

1842,20090616,43.828504000000,-79.142127500000

1843,20090616,43.828504000000,-79.142127500000

1844,20090617,43.828504000000,-79.142127500000

1845,20090618,43.828504000000,-79.142127500000

1846,20090618,43.828504000000,-79.142127500000

1847,20090619,43.828504000000,-79.142127500000

1848,20090619,43.828504000000,-79.142127500000

1849,20090619,43.828504000000,-79.142127500000

1850,20090619,43.828504000000,-79.142127500000

1851,20090620,43.828504000000,-79.142127500000

1852,20090621,43.828504000000,-79.142127500000

1853,20090621,43.828504000000,-79.142127500000

1854,20090621,43.828504000000,-79.142127500000

1855,20090623,43.828504000000,-79.142127500000

1856,20090623,43.828504000000,-79.142127500000

1857,20090623,43.828504000000,-79.142127500000

1858,20090624,43.828504000000,-79.142127500000

1859,20090624,43.828504000000,-79.142127500000

1860,20090624,43.828504000000,-79.142127500000

1861,20090624,43.828504000000,-79.142127500000

1862,20090624,43.828504000000,-79.142127500000

1863,20090624,43.828504000000,-79.142127500000

1864,20090624,43.828504000000,-79.142127500000

1865,20090625,43.828504000000,-79.142127500000

1866,20090625,43.828504000000,-79.142127500000

1867,20090625,43.828504000000,-79.142127500000

1868,20090625,43.828504000000,-79.142127500000

1869,20090625,43.828504000000,-79.142127500000

1870,20090625,43.828504000000,-79.142127500000

1871,20090625,43.828504000000,-79.142127500000

1872,20090625,43.828504000000,-79.142127500000

1873,20090626,43.828504000000,-79.142127500000

1874,20090626,43.828504000000,-79.142127500000

1875,20090626,43.828504000000,-79.142127500000

1876,20090626,43.828504000000,-79.142127500000

1877,20090626,43.828504000000,-79.142127500000

1878,20090626,43.828504000000,-79.142127500000

1879,20090627,43.828504000000,-79.142127500000

1880,20090627,43.828504000000,-79.142127500000

1881,20090627,43.828504000000,-79.142127500000

1882,20090628,43.828504000000,-79.142127500000

1883,20090629,43.828504000000,-79.142127500000

1884,20090629,43.828504000000,-79.142127500000

1885,20090629,43.828504000000,-79.142127500000

1886,20090629,43.828504000000,-79.142127500000

1887,20090630,43.828504000000,-79.142127500000

1888,20090630,43.828504000000,-79.142127500000

1889,20090630,43.828504000000,-79.142127500000

1890,20090701,43.828504000000,-79.142127500000

1891,20090701,43.828504000000,-79.142127500000

1892,20090701,43.828504000000,-79.142127500000

1893,20090629,43.180361000000,-79.615075000000

1894,20090701,43.180361000000,-79.615075000000

1895,20090727,43.180361000000,-79.615075000000

1896,20090805,43.180361000000,-79.615075000000

1897,20090811,43.180361000000,-79.615075000000

1898,20090928,44.011969000000,-79.212252000000

1899,20090727,43.783333333333,-79.116666666600

1900,20090618,43.942235500000,-80.311887500000

1901,20090622,43.942235500000,-80.311887500000

1902,20090624,43.942235500000,-80.311887500000

1903,20090625,43.942235500000,-80.311887500000

1904,20090502,42.501647808307,-81.732021349806

1905,20100402,44.114807500000,-79.186612000000

1906,20090521,43.901781684851,-79.207909628823

1907,20090623,43.901781684851,-79.207909628823

1908,20090521,43.863399221335,-79.180538354039

1909,20090521,43.848310000000,-79.220563500000

1910,20090521,43.822900783885,-79.166995621965

1911,20090623,43.822900783885,-79.166995621965

1912,20090623,43.828061000000,-79.165627500000

1913,20090623,43.832735539205,-79.159891114912

1914,20090521,43.835053000000,-79.163022500000

1915,20090623,43.835053000000,-79.163022500000

1916,20090521,43.838047393266,-79.198288117766

1917,20090623,43.834025050213,-79.193869317887

1918,20090521,43.826670382893,-79.188830548294

1919,20090623,43.826670382893,-79.188830548294

1920,20090521,43.836300796292,-79.204012619789

1921,20090623,43.836300796292,-79.204012619789

1922,20100520,44.076840613861,-78.984303162449

1923,20100522,44.423605152182,-76.365034722222

1924,20100522,44.457865063965,-78.113372280252

1925,20100524,44.017543642713,-79.467769861221

1926,20100527,44.018921251310,-77.738636541914

1927,20100525,43.766666666667,-79.400000000000

1928,20100521,43.389849000000,-80.491290000000

1929,20100603,44.018921251310,-77.738636541914

1930,20100624,45.341406701471,-79.218559006677

1931,20100619,43.924171814002,-79.399094581604

1932,20100624,45.341406701471,-79.218559006677

1933,20100619,44.017543642713,-79.467769861221

1934,20100628,43.348962419448,-79.860649108887

1935,20100706,43.265657375343,-80.321351087730

1936,20100704,45.051900216999,-75.336572527885

1937,20100714,42.971859468482,-81.342662837478

1938,20100712,43.766666666667,-79.400000000000

1939,20100716,43.924171814002,-79.399094581604

1940,20100721,43.924171814002,-79.399094581604

1941,20100723,44.364114902542,-80.727539062500

1942,20100722,45.644768217752,-77.980957031250

1943,20100725,44.017543642713,-79.467769861221

1944,20100726,45.012268652809,-79.005969690394

1945,20100730,45.011743002902,-77.799249381173

1946,20100728,45.646707031250,-79.204152102944

1947,20100808,45.493653241465,-76.110985279083

1948,20100811,43.924171814002,-79.399094581604

1949,20100802,45.646707031250,-79.204152102944

1950,20100603,45.646707031250,-79.204152102944

1951,20100808,44.572799744124,-78.463325500488

1952,20100815,46.236377641247,-83.961639404297

1953,20100818,44.453633870579,-79.740829467773

1954,20100818,45.012268652809,-79.005969690394

1955,20100822,44.638139390334,-78.921918869019

1956,20100901,43.552529374475,-80.266113281250

1957,20100523,43.674824840428,-79.498958587647

1958,20100523,43.673430529597,-79.477915925766

1959,20100529,43.673430529597,-79.477915925766

1960,20100529,43.674824840428,-79.498958587647

1961,20100627,43.674824840428,-79.498958587647

1962,20100521,44.004780000000,-79.681970000000

1963,20100525,44.004780000000,-79.681970000000

1964,20100602,44.004780000000,-79.681970000000

1965,20100607,44.004780000000,-79.681970000000

1966,20100625,45.580578000000,-77.244892000000

1967,20100627,45.580578000000,-77.244892000000

1968,20100628,45.580578000000,-77.244892000000

1969,20100702,45.580578000000,-77.244892000000

1970,20100716,45.580578000000,-77.244892000000

1971,20110408,44.896466000000,-79.173844000000

1972,20090612,44.076840613861,-78.984303162449

1973,20090606,45.541392000000,-77.106404000000

1974,20090614,45.541392000000,-77.106404000000

1975,20090615,45.541392000000,-77.106404000000

1976,20090616,44.117992568757,-78.768755740741

1977,20090625,43.066046018429,-81.000308600304

1978,20090623,44.117992568757,-78.768755740741

1979,20090624,44.117992568757,-78.768755740741

1980,20090624,44.999000000000,-75.160000000000

1981,20090602,44.813000000000,-75.574000000000

1982,20090629,43.936710000000,-77.261410000000

1983,20090616,44.126792000000,-78.948383777778

1984,20090703,44.126792000000,-78.948383777778

1985,20090706,44.126792000000,-78.948383777778

1986,20090630,44.560056310964,-76.546109638889

1987,20090705,44.560056310964,-76.546109638889

1988,20090526,44.004780000000,-79.681970000000

1989,20090614,44.004780000000,-79.681970000000

1990,20090709,43.948072051593,-78.969856864898

1991,20090612,43.783333333333,-79.116666666600

1992,20090613,43.783333333333,-79.116666666600

1993,20090617,43.783333333333,-79.116666666600

1994,20090624,43.783333333333,-79.116666666600

1995,20090623,43.942235500000,-80.311887500000

1996,20090614,44.779658000000,-76.576258000000

1997,20100407,44.114807500000,-79.186612000000

1998,20090623,43.838047393266,-79.198288117766

1999,20100522,44.076840613861,-78.984303162449

2000,20100525,44.264839000000,-78.590699000000

2001,20100528,44.423605152182,-76.365034722222

2002,20100601,44.126792000000,-78.948383777778

2003,20100710,44.017543642713,-79.467769861221

2004,20100712,44.076840613861,-78.984303162449

2005,20100707,44.951193079986,-78.033313751221

2006,20100714,43.924171814002,-79.399094581604

2007,20100727,44.076840613861,-78.984303162449

2008,20100708,45.484206339269,-78.648719787598

2009,20100531,43.674824840428,-79.498958587647

2010,20100812,46.012849740332,-81.385753154755

2011,20100812,46.012849740332,-81.385753154755

2012,20100616,44.004780000000,-79.681970000000

2013,20100711,45.580578000000,-77.244892000000

2014,20100713,45.580578000000,-77.244892000000

2015,20100714,45.580578000000,-77.244892000000

2016,20090617,44.566448500000,-78.127739000000

2017,20090705,44.126792000000,-78.948383777778

2018,20090724,45.287181500000,-79.785947500000

2019,20090724,45.152790500000,-79.755088000000

2020,20090615,43.783333333333,-79.116666666600

2021,20090616,43.783333333333,-79.116666666600

2022,20090622,43.783333333333,-79.116666666600

2023,20100430,44.076840613861,-78.984303162449

2024,20100523,44.264839000000,-78.590699000000

2025,20100524,44.264839000000,-78.590699000000

2026,20100528,45.152790500000,-79.755088000000

2027,20100706,43.472680000000,-80.609520000000

2028,20100706,43.484010332444,-80.608706474304

2029,20100706,43.482897141059,-80.601754188538

2030,20100524,44.012810058095,-79.215116500855

2031,20100528,44.012810058095,-79.215116500855

2032,20100611,44.004780000000,-79.681970000000

2033,20110513,44.018921251310,-77.738636541914

2034,20110522,43.572820400169,-79.963753223419

2035,20110522,43.000000000000,-81.000000000000

2036,20110526,44.126792000000,-78.948383777778

2037,20110525,44.126792000000,-78.948383777778

2038,20100606,45.477769400000,-77.311152800000

2039,20100606,45.472325832350,-77.314809750924

2040,20110605,43.572820400169,-79.963753223419

2041,20110610,45.341406701471,-79.218559006677

2042,20110613,45.341406701471,-79.218559006677

2043,20110614,45.207017164814,-79.107956886292

2044,20110618,45.341406701471,-79.218559006677

2045,20110621,43.572820400169,-79.963753223419

2046,20110625,45.341406701471,-79.218559006677

2047,20110628,45.341406701471,-79.218559006677

2048,20110629,45.341406701471,-79.218559006677

2049,20110707,45.341406701471,-79.218559006677

2050,20110708,45.341406701471,-79.218559006677

2051,20110710,45.341406701471,-79.218559006677

2052,20110711,45.341406701471,-79.218559006677

2053,20110712,45.341406701471,-79.218559006677

2054,20110415,45.243651000000,-75.402529000000

2055,20110411,43.685773000000,-79.501341000000

2056,20110508,43.692880000000,-79.359580000000

2057,20110509,44.017543642713,-79.467769861221

2058,20110508,43.572820400169,-79.963753223419

2059,20110511,44.126792000000,-78.948383777778

2060,20110512,44.126792000000,-78.948383777778

2061,20110513,44.012810058095,-79.215116500855

2062,20110511,44.117992568757,-78.768755740741

2063,20110518,45.341406701471,-79.218559006677

2064,20110519,45.341406701471,-79.218559006677

2065,20110520,45.289463514590,-78.983191251755

2066,20110519,43.692880000000,-79.359580000000

2067,20110519,43.686075571183,-79.365620613098

2068,20110519,45.289463514590,-78.983191251755

2069,20110520,45.341406701471,-79.218559006677

2070,20110521,45.341406701471,-79.218559006677

2071,20110521,44.126792000000,-78.948383777778

2072,20110522,44.012810058095,-79.215116500855

2073,20110522,43.692880000000,-79.359580000000

2074,20110522,43.686075571183,-79.365620613098

2075,20110523,45.341406701471,-79.218559006677

2076,20110523,45.341406701471,-79.218559006677

2077,20110524,45.341406701471,-79.218559006677

2078,20110524,44.126792000000,-78.948383777778

2079,20110522,44.017543642713,-79.467769861221

2080,20110525,45.341406701471,-79.218559006677

2081,20110530,45.341406701471,-79.218559006677

2082,20110531,45.341406701471,-79.218559006677

2083,20110531,45.194770311291,-79.125509262085

2084,20110601,45.341406701471,-79.218559006677

2085,20110602,45.341406701471,-79.218559006677

2086,20110603,45.341406701471,-79.218559006677

2087,20110604,45.341406701471,-79.218559006677

2088,20110605,45.341406701471,-79.218559006677

2089,20110607,45.259905362645,-78.902606964111

2090,20110607,45.341406701471,-79.218559006677

2091,20110609,45.341406701471,-79.218559006677

2092,20110609,45.341406701471,-79.218559006677

2093,20110611,45.341406701471,-79.218559006677

2094,20110612,45.341406701471,-79.218559006677

2095,20110614,45.341406701471,-79.218559006677

2096,20110615,45.341406701471,-79.218559006677

2097,20110616,45.341406701471,-79.218559006677

2098,20110620,43.904822783130,-78.700674176216

2099,20110619,44.571087734826,-76.028268635273

2100,20110627,45.012268652809,-79.005969690394

2101,20110704,43.219938797246,-79.123406410217

2102,20110709,45.341406701471,-79.218559006677

2103,20110711,43.219938797246,-79.123406410217

2104,20110717,43.219938797246,-79.123406410217

2105,20110714,43.219938797246,-79.123406410217

2106,20110426,45.243651000000,-75.402529000000

2107,20110426,45.243651000000,-75.402529000000

2108,20110514,45.243651000000,-75.402529000000

2109,20110726,46.083300000000,-81.333300000000

2110,20110727,46.083300000000,-81.333300000000

2111,20110729,46.083300000000,-81.333300000000

2112,20110618,45.243651000000,-75.402529000000

2113,20110630,45.341406701471,-79.218559006677

2114,20110731,45.926248170289,-80.556623339653

2115,20110806,45.341406701471,-79.218559006677

2116,20110806,45.012268652809,-79.005969690394

2117,20110808,45.341406701471,-79.218559006677

2118,20110430,43.685773000000,-79.501341000000

2119,20110411,43.685773000000,-79.501341000000

2120,20110513,43.684001000000,-79.511421000000

2121,20110804,43.743586000000,-79.794715000000

2122,20110804,43.743586000000,-79.794715000000

2123,20110804,43.743586000000,-79.794715000000

2124,20110804,43.743586000000,-79.794715000000

2125,20110804,43.743586000000,-79.794715000000

2126,20110804,43.743586000000,-79.794715000000

2127,20110804,43.743586000000,-79.794715000000

2128,20110804,43.743586000000,-79.794715000000

2129,20110804,43.743586000000,-79.794715000000

2130,20110804,43.743586000000,-79.794715000000

2131,20110811,44.977428117305,-78.362903594971

2132,20110814,45.341406701471,-79.218559006677

2133,20110807,44.498669121783,-78.416263461113

2134,20110808,44.498669121783,-78.416263461113

2135,20110809,44.498669121783,-78.416263461113

2136,20110810,44.498669121783,-78.416263461113

2137,20110811,44.498669121783,-78.416263461113

2138,20110812,44.498669121783,-78.416263461113

2139,20110813,44.498669121783,-78.416263461113

2140,20110814,44.498669121783,-78.416263461113

2141,20110815,45.341406701471,-79.218559006677

2142,20110816,46.168418869229,-82.534790039063

2143,20110819,45.341406701471,-79.218559006677

2144,20110821,45.341406701471,-79.218559006677

2145,20110822,45.341406701471,-79.218559006677

2146,20110823,45.341406701471,-79.218559006677

2147,20110825,45.341406701471,-79.218559006677

2148,20110826,45.341406701471,-79.218559006677

2149,20110827,45.341406701471,-79.218559006677

2150,20110829,44.017543642713,-79.467769861221

2151,20110819,43.165873870563,-80.306067466736

2152,20110705,45.691312476741,-79.208679199219

2153,20110903,45.341406701471,-79.218559006677

2154,20110909,45.341406701471,-79.218559006677

2155,20110911,45.341406701471,-79.218559006677

2156,20110913,45.341406701471,-79.218559006677

2157,20110915,45.341406701471,-79.218559006677

2158,20110916,45.341406701471,-79.218559006677

2159,20110917,45.341406701471,-79.218559006677

2160,20110918,45.341406701471,-79.218559006677

2161,20110920,45.341406701471,-79.218559006677

2162,20110921,45.341406701471,-79.218559006677

2163,20110922,45.341406701471,-79.218559006677

2164,20110923,45.341406701471,-79.218559006677

2165,20110925,45.341406701471,-79.218559006677

2166,20110926,45.341406701471,-79.218559006677

2167,20110927,45.341406701471,-79.218559006677

2168,20110929,45.341406701471,-79.218559006677

2169,20120315,44.813333333333,-76.840833333333

2170,20120318,44.921056574907,-77.883453369141

2171,20120318,43.899845842180,-77.052988760467

2172,20120319,42.971465366104,-81.307094693184

2173,20120319,45.361071502587,-79.097442626953

2174,20120320,44.012810058095,-79.215116500855

2175,20120320,43.499678465189,-80.201632976532

2176,20120314,43.476768000000,-79.750931000000

2177,20120325,43.480461000000,-79.749799000000

2178,20120322,44.339304352807,-78.730065822601

2179,20120412,44.012810058095,-79.215116500855

2180,20120415,42.470894021821,-81.727080345154

2181,20120415,45.011743002902,-77.799249381173

2182,20120501,48.151428143221,-89.439697265625

2183,20120503,44.117992568757,-78.768755740741

2184,20120504,45.011743002902,-77.799249381173

2185,20120511,44.423605152182,-76.365034722222

2186,20120502,45.197567664444,-79.010131359100

2187,20120519,45.341406701471,-79.218559006677

2188,20110507,44.000000000000,-78.016700000000

2189,20110512,45.646707031250,-79.204152102944

2190,20110519,43.904822783130,-78.700674176216

2191,20110514,44.571087734826,-76.028268635273

2192,20110520,42.501647808307,-81.732021349806

2193,20110520,43.686075571183,-79.365620613098

2194,20110521,44.423605152182,-76.365034722222

2195,20110521,44.024406090655,-79.053153991699

2196,20110521,44.041467000000,-79.293302000000

2197,20110522,42.501647808307,-81.732021349806

2198,20110522,43.680300000000,-79.364070000000

2199,20110522,44.709170210223,-78.060607910156

2200,20110524,44.018921251310,-77.738636541914

2201,20110524,45.541392000000,-77.106404000000

2202,20100527,45.477769400000,-77.311152800000

2203,20100527,45.472325832350,-77.314809750924

2204,20110521,43.308113727874,-80.367715358734

2205,20110529,42.268405000000,-82.982586000000

2206,20110529,43.572820400169,-79.963753223419

2207,20110527,43.040539243832,-79.311075123662

2208,20110530,45.193409387062,-79.127483367920

2209,20110529,44.126792000000,-78.948383777778

2210,20110530,44.024406090655,-79.053153991699

2211,20110531,43.680300000000,-79.364070000000

2212,20110531,45.378045598092,-79.232025146484

2213,20110606,45.193409387062,-79.127483367920

2214,20110606,44.875335577562,-77.845344543457

2215,20110606,44.018921251310,-77.738636541914

2216,20110606,44.024406090655,-79.053153991699

2217,20110606,45.341406701471,-79.218559006677

2218,20110607,45.207017164814,-79.107956886292

2219,20110530,45.329913955269,-79.016611576080

2220,20110606,45.329913955269,-79.016611576080

2221,20110609,45.329913955269,-79.016611576080

2222,20110615,45.329913955269,-79.016611576080

2223,20110615,43.572820400169,-79.963753223419

2224,20110615,44.012810058095,-79.215116500855

2225,20110616,43.766666666667,-79.400000000000

2226,20110616,45.207017164814,-79.107956886292

2227,20110615,45.329913955269,-79.016611576080

2228,20110618,45.216389518466,-78.938827514648

2229,20110617,45.216389518466,-78.938827514648

2230,20110619,44.024406090655,-79.053153991699

2231,20110617,45.329913955269,-79.016611576080

2232,20110618,45.329913955269,-79.016611576080

2233,20110619,45.329913955269,-79.016611576080

2234,20110620,45.329913955269,-79.016611576080

2235,20110620,43.685765234493,-79.366414546967

2236,20110624,43.823636775367,-79.183799028397

2237,20110624,45.207017164814,-79.107956886292

2238,20110625,44.017543642713,-79.467769861221

2239,20110619,44.017543642713,-79.467769861221

2240,20110626,44.024406090655,-79.053153991699

2241,20110622,45.329913955269,-79.016611576080

2242,20110624,45.329913955269,-79.016611576080

2243,20110625,45.329913955269,-79.016611576080

2244,20110705,45.008384593653,-78.243942260742

2245,20110630,44.977245970915,-78.272867202759

2246,20110630,43.219938797246,-79.123406410217

2247,20110620,44.498669121783,-78.416263461113

2248,20110622,44.498669121783,-78.416263461113

2249,20110621,44.498669121783,-78.416263461113

2250,20110623,44.498669121783,-78.416263461113

2251,20110624,44.498669121783,-78.416263461113

2252,20110625,44.498669121783,-78.416263461113

2253,20110705,43.219938797246,-79.123406410217

2254,20110708,43.823636775367,-79.183799028397

2255,20110704,43.685765234493,-79.366414546967

2256,20110709,43.219938797246,-79.123406410217

2257,20110711,44.521417542892,-78.520488739014

2258,20110510,45.395315956866,-75.607566833496

2259,20110719,43.219938797246,-79.123406410217

2260,20110727,43.219938797246,-79.123406410217

2261,20110618,45.243651000000,-75.402529000000

2262,20110724,46.083300000000,-81.333300000000

2263,20110725,46.083300000000,-81.333300000000

2264,20110717,43.766666666667,-79.400000000000

2265,20110805,43.872158236415,-79.870090484619

2266,20110524,43.684001000000,-79.511421000000

2267,20110703,45.500831000000,-78.369480000000

2268,20110609,43.684001000000,-79.511421000000

2269,20110807,44.017543642713,-79.467769861221

2270,20110813,45.206835749185,-81.651248931885

2271,20110810,42.173804534144,-82.833588123322

2272,20110820,45.012268652809,-79.005969690394

2273,20110526,43.452079000000,-80.516518000000

2274,20111008,45.012268652809,-79.005969690394

2275,20100524,43.942235500000,-80.311887500000

2276,20100525,43.942235500000,-80.311887500000

2277,20100601,43.942235500000,-80.311887500000

2278,20120318,43.904822783130,-78.700674176216

2279,20110719,45.564509658860,-77.354157169923

2280,20120518,43.999465642836,-79.473318010569

2281,20120518,43.823636775367,-79.183799028397

2282,20120520,44.018921251310,-77.738636541914

